Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
4.1908,4.211622,1.075482,0.06881984,0.0645801,0.6038089,0.1683661,0.7764645
4.211074,4.208815,1.080677,0.05317348,0.06226741,0.6222118,0.1686025,0.7619373
4.231593,4.204819,1.085525,0.03722566,0.0586303,0.6397618,0.1682575,0.7476341
4.252347,4.199655,1.090136,0.02150516,0.0565403,0.6562797,0.169218,0.7331204
4.272646,4.195914,1.093496,0.015194,0.05648539,0.6640116,0.1700398,0.7259369
4.292832,4.187937,1.097673,-0.0005874187,0.05561459,0.6803286,0.1703165,0.7106703
4.313157,4.177204,1.103588,-0.01435894,0.05532567,0.6958904,0.1715807,0.6951516
4.333504,4.165237,1.10927,-0.02731177,0.05507996,0.710147,0.1740388,0.6799765
4.357254,4.153113,1.113646,-0.03977489,0.05560467,0.7221788,0.1773096,0.6662787
4.37894,4.139374,1.117022,-0.05098291,0.05582045,0.7334026,0.1801142,0.6531184
4.398992,4.126385,1.118826,-0.06341171,0.05847608,0.7445144,0.182316,0.6395621
4.418801,4.113064,1.119214,-0.07680349,0.06157319,0.755989,0.1826818,0.6255533
4.439227,4.105966,1.119467,-0.08337799,0.06367684,0.7615895,0.1829199,0.6184391
4.459434,4.092032,1.117436,-0.09788625,0.06923782,0.7731251,0.1807024,0.604012
4.479882,4.077927,1.114756,-0.1134804,0.07415897,0.7851124,0.1755184,0.589315
4.507425,4.062798,1.112724,-0.1291855,0.0786831,0.7970238,0.170688,0.5739579
4.52738,4.046687,1.11163,-0.1460345,0.0834012,0.8092015,0.1674488,0.5569542
4.547709,4.02965,1.11158,-0.1638276,0.08786315,0.8215979,0.1656692,0.5383407
4.568073,4.011154,1.112649,-0.1829885,0.08792351,0.8349897,0.1626965,0.5182583
4.589716,3.991747,1.114715,-0.2022643,0.08266089,0.8487995,0.1571923,0.4979933
4.609867,3.971967,1.116108,-0.222236,0.07909305,0.861524,0.1521897,0.4778691
4.629688,3.96188,1.116618,-0.2323137,0.07833558,0.8676655,0.1496034,0.4675883
4.649819,3.941003,1.117632,-0.2526605,0.07853837,0.8797616,0.1446795,0.4460035
4.669868,3.919339,1.118332,-0.2733671,0.08555866,0.8910066,0.1412655,0.4228841
4.689939,3.897071,1.118864,-0.2938687,0.09616135,0.9012958,0.1387027,0.3989743
4.71055,3.873993,1.118621,-0.3145298,0.1095143,0.9106719,0.1356588,0.3745396
4.730315,3.848886,1.118236,-0.335674,0.118541,0.9205576,0.1305593,0.3485342
4.750443,3.834919,1.118428,-0.3467634,0.1205764,0.9260995,0.1279216,0.3338219
4.770425,3.805532,1.119412,-0.3685445,0.1219247,0.9370163,0.1232645,0.3032173
4.791395,3.774117,1.120033,-0.3900993,0.1191272,0.9477962,0.1172263,0.271568
4.811368,3.742124,1.120077,-0.4102522,0.1136561,0.9577833,0.1094364,0.2403269
4.831329,3.709538,1.121123,-0.4288026,0.1067375,0.966517,0.1026788,0.2095448
4.851084,3.693631,1.122039,-0.4372635,0.1059235,0.9700052,0.1000672,0.1945679
4.871198,3.662766,1.124337,-0.4526418,0.1082938,0.9753783,0.09568444,0.1665958
4.891277,3.632635,1.127752,-0.4663047,0.1128151,0.9792293,0.09296382,0.1405007
4.911393,3.602841,1.132889,-0.478432,0.1169738,0.982026,0.09240651,0.1157717
